"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","id1"
1,105.0,110.0,68.0,166.0,56.0,55.0,7.0,54.0,63.0,0.0,3136
1,7.0,47.0,198.0,6.0,92.0,390.0,488.0,250.0,82.0,130.0,3137
1,59.0,102.0,41.0,30.0,39.0,33.0,8.0,76.0,8.0,0.0,3138
1,94.0,86.0,67.0,88.0,44.0,9.0,46.0,75.0,52.0,0.0,3139
1,8.0,148.0,64.0,34.0,46.0,20.0,45.0,43.0,4.0,0.0,3140
1,113.0,67.0,79.0,21.0,114.0,20.0,94.0,11.0,14.0,0.0,3141
1,0.0,151.0,173.0,101.0,81.0,141.0,157.0,272.0,174.0,0.0,3142
1,93.0,387.0,564.0,46.0,152.0,27.0,24.0,22.0,38.0,44.0,3143
1,0.0,29.0,158.0,20.0,203.0,17.0,36.0,21.0,0.0,0.0,3144
1,63.0,136.0,16.0,52.0,1.0,0.0,49.0,5.0,19.0,0.0,3145
1,11.0,0.0,3.0,0.0,66.0,31.0,51.0,46.0,9.0,2.0,3146
0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3147
1,53.0,174.0,194.0,179.0,159.0,54.0,80.0,53.0,15.0,16.0,3148
0,0.0,49.0,50.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,3149
0,44.0,139.0,94.0,10.0,1.0,0.0,4.0,2.0,4.0,0.0,3150
1,56.0,134.0,83.0,21.0,202.0,153.0,99.0,290.0,63.0,10.0,3151
1,40.0,94.0,111.0,177.0,192.0,68.0,49.0,38.0,2.0,0.0,3152
1,17.0,396.0,51.0,224.0,55.0,26.0,176.0,619.0,313.0,0.0,3153
1,0.0,33.0,16.0,0.0,24.0,14.0,29.0,46.0,5.0,0.0,3154
1,16.0,281.0,273.0,73.0,102.0,76.0,103.0,128.0,86.0,39.0,3155
1,0.0,103.0,84.0,20.0,9.0,116.0,9.0,0.0,36.0,19.0,3156
1,0.0,118.0,69.0,151.0,136.0,52.0,49.0,16.0,128.0,3.0,3157
1,17.0,334.0,156.0,172.0,159.0,61.0,139.0,72.0,93.0,0.0,3158
0,0.0,116.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3159
1,173.0,212.0,195.0,121.0,386.0,215.0,137.0,39.0,84.0,0.0,3160
0,0.0,178.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3161
1,96.0,195.0,82.0,10.0,47.0,114.0,54.0,81.0,67.0,0.0,3162
1,29.0,169.0,201.0,72.0,92.0,62.0,85.0,74.0,235.0,0.0,3163
0,0.0,15.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3164
0,91.0,30.0,5.0,17.0,24.0,34.0,3.0,0.0,0.0,0.0,3165
1,17.0,55.0,74.0,60.0,32.0,23.0,16.0,62.0,29.0,0.0,3166
1,66.0,903.0,1144.0,355.0,409.0,185.0,286.0,590.0,280.0,0.0,3167
1,37.0,129.0,66.0,62.0,54.0,35.0,55.0,67.0,50.0,0.0,3168
1,1.0,226.0,242.0,42.0,17.0,131.0,53.0,21.0,43.0,56.0,3169
1,12.0,17.0,31.0,33.0,2.0,15.0,31.0,35.0,83.0,0.0,3170
1,57.0,89.0,55.0,30.0,110.0,130.0,68.0,57.0,73.0,7.0,3171
1,16.0,126.0,119.0,0.0,70.0,17.0,121.0,40.0,50.0,0.0,3172
1,16.0,93.0,175.0,53.0,103.0,82.0,77.0,132.0,62.0,0.0,3173
1,0.0,98.0,40.0,35.0,40.0,34.0,42.0,16.0,11.0,0.0,3174
1,1.0,180.0,113.0,57.0,105.0,98.0,54.0,44.0,0.0,0.0,3175
0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176
0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3177
1,141.0,37.0,29.0,34.0,21.0,4.0,38.0,116.0,102.0,0.0,3178
1,152.0,2700.0,2226.0,1633.0,1456.0,1016.0,704.0,323.0,584.0,0.0,3179
1,7.0,22.0,4.0,0.0,78.0,56.0,28.0,30.0,12.0,0.0,3180
1,93.0,393.0,292.0,545.0,855.0,594.0,366.0,31.0,213.0,0.0,3181
1,0.0,92.0,58.0,68.0,21.0,89.0,130.0,0.0,7.0,0.0,3182
0,57.0,162.0,21.0,20.0,14.0,11.0,54.0,0.0,0.0,0.0,3183
1,0.0,100.0,26.0,2.0,36.0,0.0,0.0,5.0,0.0,0.0,3184
1,123.0,80.0,125.0,69.0,55.0,27.0,25.0,2.0,0.0,0.0,3185
1,184.0,132.0,83.0,59.0,29.0,3.0,63.0,25.0,32.0,0.0,3186
1,97.0,60.0,71.0,100.0,303.0,233.0,160.0,441.0,383.0,6.0,3187
0,0.0,21.0,9.0,1.0,9.0,12.0,65.0,29.0,1.0,0.0,3188
1,0.0,96.0,86.0,27.0,30.0,31.0,76.0,32.0,33.0,0.0,3189
0,0.0,77.0,34.0,1.0,10.0,11.0,0.0,0.0,0.0,0.0,3190
1,11.0,58.0,60.0,59.0,11.0,64.0,99.0,114.0,13.0,0.0,3191
0,41.0,133.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3192
0,41.0,171.0,109.0,9.0,29.0,74.0,12.0,20.0,175.0,0.0,3193
1,155.0,132.0,10.0,22.0,29.0,0.0,91.0,16.0,101.0,0.0,3194
0,38.0,56.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3195
1,0.0,367.0,207.0,90.0,111.0,79.0,111.0,85.0,34.0,0.0,3196
1,9.0,10.0,19.0,5.0,17.0,16.0,48.0,24.0,0.0,0.0,3197
1,0.0,180.0,29.0,34.0,52.0,61.0,47.0,63.0,40.0,8.0,3198
1,0.0,106.0,60.0,28.0,4.0,13.0,20.0,14.0,0.0,0.0,3199
1,4.0,92.0,66.0,16.0,71.0,35.0,33.0,37.0,0.0,0.0,3200
1,68.0,312.0,159.0,70.0,130.0,81.0,35.0,141.0,5.0,0.0,3201
1,264.0,5.0,32.0,0.0,0.0,26.0,0.0,18.0,2.0,0.0,3202
0,0.0,0.0,95.0,0.0,22.0,4.0,35.0,72.0,16.0,16.0,3203
1,0.0,14.0,0.0,21.0,19.0,18.0,3.0,13.0,4.0,0.0,3204
0,0.0,7.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3205
1,64.0,1053.0,1109.0,343.0,386.0,364.0,442.0,349.0,942.0,206.0,3206
1,6.0,222.0,122.0,27.0,280.0,147.0,193.0,57.0,7.0,0.0,3207
0,32.0,326.0,106.0,94.0,34.0,0.0,0.0,0.0,0.0,0.0,3208
1,172.0,275.0,258.0,303.0,266.0,247.0,308.0,204.0,224.0,20.0,3209
1,63.0,101.0,171.0,93.0,180.0,248.0,88.0,249.0,207.0,68.0,3210
1,0.0,56.0,0.0,0.0,39.0,48.0,7.0,68.0,13.0,0.0,3211
0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212
0,14.0,248.0,52.0,65.0,15.0,0.0,0.0,0.0,0.0,0.0,3213
0,3.0,59.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3214
1,15.0,92.0,81.0,35.0,108.0,217.0,132.0,136.0,540.0,0.0,3215
1,105.0,129.0,83.0,56.0,45.0,46.0,74.0,18.0,26.0,0.0,3216
1,32.0,152.0,169.0,43.0,6.0,13.0,71.0,50.0,11.0,0.0,3217
1,124.0,97.0,132.0,72.0,117.0,356.0,56.0,338.0,19.0,5.0,3218
0,35.0,219.0,146.0,119.0,107.0,171.0,11.0,29.0,62.0,0.0,3219
1,22.0,35.0,66.0,16.0,35.0,7.0,108.0,76.0,191.0,0.0,3220
1,193.0,493.0,348.0,259.0,224.0,311.0,272.0,155.0,169.0,0.0,3221
1,41.0,71.0,109.0,31.0,29.0,72.0,56.0,52.0,1.0,0.0,3222
1,53.0,95.0,142.0,13.0,118.0,118.0,217.0,97.0,12.0,0.0,3223
1,103.0,299.0,92.0,54.0,75.0,95.0,50.0,84.0,57.0,0.0,3224
0,7.0,206.0,104.0,0.0,45.0,25.0,23.0,0.0,0.0,0.0,3225
1,62.0,161.0,210.0,79.0,71.0,52.0,32.0,71.0,11.0,0.0,3226
1,176.0,138.0,225.0,75.0,143.0,161.0,43.0,130.0,128.0,8.0,3227
1,32.0,139.0,137.0,70.0,19.0,30.0,46.0,34.0,9.0,30.0,3228
1,1.0,2.0,41.0,9.0,28.0,21.0,82.0,30.0,0.0,0.0,3229
0,14.0,155.0,144.0,149.0,92.0,84.0,75.0,21.0,1.0,0.0,3230
0,0.0,37.0,19.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,3231
1,3.0,8.0,3.0,0.0,21.0,33.0,55.0,45.0,33.0,8.0,3232
1,5.0,26.0,66.0,21.0,47.0,48.0,75.0,69.0,28.0,1.0,3233
0,5.0,177.0,72.0,26.0,4.0,3.0,0.0,0.0,0.0,0.0,3234
1,93.0,266.0,147.0,80.0,62.0,59.0,48.0,51.0,192.0,0.0,3235
1,33.0,228.0,242.0,155.0,359.0,230.0,271.0,146.0,163.0,106.0,3236
1,4.0,186.0,59.0,23.0,37.0,9.0,17.0,40.0,196.0,0.0,3237
1,92.0,60.0,72.0,0.0,53.0,111.0,115.0,114.0,153.0,0.0,3238
1,33.0,495.0,1014.0,398.0,843.0,840.0,1113.0,866.0,657.0,280.0,3239
1,85.0,599.0,489.0,123.0,217.0,131.0,105.0,144.0,195.0,17.0,3240
1,33.0,141.0,20.0,0.0,45.0,17.0,8.0,102.0,15.0,0.0,3241
1,4.0,5.0,18.0,16.0,17.0,0.0,37.0,29.0,11.0,0.0,3242
1,0.0,50.0,1.0,23.0,73.0,13.0,25.0,35.0,50.0,0.0,3243
0,0.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244
1,5.0,104.0,89.0,43.0,55.0,72.0,78.0,99.0,13.0,22.0,3245
1,0.0,434.0,248.0,81.0,207.0,163.0,81.0,281.0,261.0,0.0,3246
1,1.0,16.0,33.0,20.0,15.0,27.0,8.0,169.0,17.0,0.0,3247
1,0.0,191.0,248.0,165.0,234.0,177.0,295.0,122.0,235.0,7.0,3248
1,22.0,430.0,147.0,69.0,45.0,97.0,91.0,52.0,10.0,3.0,3249
1,27.0,261.0,205.0,229.0,124.0,176.0,93.0,141.0,58.0,0.0,3250
1,0.0,8.0,120.0,62.0,11.0,66.0,44.0,14.0,9.0,0.0,3251
0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3252
1,12.0,119.0,51.0,63.0,36.0,5.0,116.0,58.0,30.0,20.0,3253
1,95.0,579.0,354.0,82.0,32.0,18.0,30.0,107.0,57.0,0.0,3254
1,3.0,187.0,295.0,30.0,131.0,180.0,2.0,162.0,97.0,0.0,3255
1,103.0,162.0,273.0,33.0,182.0,188.0,31.0,148.0,29.0,9.0,3256
0,91.0,98.0,72.0,25.0,44.0,28.0,36.0,45.0,5.0,0.0,3257
1,14.0,215.0,144.0,67.0,177.0,84.0,85.0,193.0,91.0,111.0,3258
1,0.0,58.0,84.0,78.0,34.0,4.0,48.0,40.0,8.0,0.0,3259
1,258.0,528.0,99.0,242.0,126.0,268.0,206.0,226.0,94.0,0.0,3260
1,8.0,23.0,59.0,0.0,35.0,47.0,4.0,74.0,48.0,6.0,3261
1,0.0,279.0,280.0,242.0,144.0,112.0,135.0,109.0,34.0,0.0,3262
0,16.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263
1,84.0,194.0,189.0,28.0,175.0,231.0,172.0,104.0,114.0,3.0,3264
1,8.0,104.0,51.0,81.0,64.0,68.0,41.0,5.0,10.0,0.0,3265
0,16.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3266
0,106.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3267
1,4.0,120.0,212.0,110.0,116.0,104.0,82.0,118.0,191.0,0.0,3268
1,16.0,270.0,648.0,20.0,119.0,43.0,77.0,41.0,8.0,13.0,3269
0,15.0,21.0,18.0,18.0,79.0,57.0,32.0,40.0,0.0,0.0,3270
0,32.0,35.0,92.0,23.0,29.0,26.0,42.0,2.0,1.0,0.0,3271
0,174.0,149.0,66.0,36.0,22.0,3.0,34.0,19.0,37.0,0.0,3272
1,25.0,18.0,81.0,44.0,28.0,46.0,81.0,9.0,29.0,0.0,3273
1,91.0,199.0,222.0,151.0,124.0,97.0,65.0,88.0,34.0,0.0,3274
1,4.0,36.0,13.0,19.0,0.0,25.0,27.0,36.0,1.0,0.0,3275
1,0.0,164.0,114.0,39.0,19.0,48.0,4.0,31.0,1.0,0.0,3276
1,4.0,158.0,127.0,149.0,77.0,42.0,71.0,86.0,84.0,0.0,3277
1,18.0,136.0,187.0,126.0,60.0,36.0,78.0,85.0,100.0,8.0,3278
1,38.0,132.0,59.0,41.0,14.0,48.0,25.0,34.0,59.0,0.0,3279
1,42.0,130.0,235.0,31.0,128.0,109.0,104.0,140.0,75.0,0.0,3280
1,106.0,499.0,407.0,376.0,341.0,386.0,146.0,429.0,183.0,0.0,3281
0,14.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3282
1,0.0,167.0,20.0,1.0,45.0,53.0,23.0,11.0,9.0,0.0,3283
1,10.0,100.0,45.0,17.0,16.0,49.0,23.0,16.0,11.0,0.0,3284
0,4.0,54.0,20.0,25.0,5.0,19.0,27.0,14.0,0.0,0.0,3285
1,31.0,58.0,138.0,130.0,90.0,73.0,60.0,95.0,48.0,4.0,3286
0,38.0,107.0,37.0,0.0,15.0,7.0,19.0,0.0,0.0,0.0,3287
1,0.0,210.0,368.0,228.0,189.0,21.0,252.0,72.0,41.0,0.0,3288
1,32.0,17.0,36.0,15.0,15.0,41.0,0.0,17.0,23.0,0.0,3289
1,15.0,69.0,170.0,176.0,161.0,97.0,163.0,121.0,237.0,2.0,3290
0,35.0,45.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3291
1,105.0,940.0,1486.0,202.0,1390.0,671.0,827.0,826.0,971.0,466.0,3292
1,48.0,150.0,61.0,38.0,24.0,1.0,53.0,55.0,4.0,0.0,3293
0,0.0,158.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294
0,65.0,112.0,15.0,11.0,130.0,62.0,4.0,75.0,0.0,0.0,3295
0,11.0,76.0,146.0,93.0,40.0,39.0,42.0,16.0,14.0,0.0,3296
1,14.0,143.0,203.0,92.0,220.0,39.0,261.0,202.0,193.0,6.0,3297
1,60.0,86.0,47.0,52.0,57.0,66.0,44.0,60.0,20.0,3.0,3298
1,0.0,9.0,51.0,0.0,9.0,5.0,12.0,49.0,16.0,0.0,3299
0,8.0,45.0,173.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3300
1,116.0,105.0,194.0,10.0,307.0,406.0,75.0,548.0,203.0,0.0,3301
1,12.0,236.0,345.0,336.0,177.0,192.0,198.0,313.0,205.0,0.0,3302
1,760.0,110.0,52.0,30.0,302.0,333.0,574.0,294.0,340.0,66.0,3303
1,0.0,158.0,96.0,49.0,211.0,216.0,111.0,128.0,54.0,0.0,3304
0,94.0,415.0,308.0,201.0,143.0,216.0,91.0,170.0,69.0,0.0,3305
1,43.0,31.0,12.0,1.0,17.0,20.0,1.0,45.0,0.0,0.0,3306
0,3.0,99.0,21.0,13.0,28.0,19.0,0.0,0.0,0.0,0.0,3307
1,18.0,193.0,81.0,51.0,25.0,54.0,31.0,23.0,0.0,0.0,3308
1,44.0,162.0,189.0,130.0,236.0,469.0,245.0,646.0,424.0,8.0,3309
0,62.0,57.0,140.0,25.0,67.0,115.0,121.0,114.0,131.0,58.0,3310
0,0.0,0.0,23.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3311
1,37.0,225.0,187.0,214.0,227.0,80.0,81.0,97.0,110.0,0.0,3312
0,28.0,61.0,0.0,2.0,1.0,0.0,8.0,3.0,0.0,1.0,3313
0,118.0,289.0,101.0,39.0,92.0,55.0,101.0,19.0,0.0,0.0,3314
1,41.0,137.0,178.0,71.0,517.0,91.0,171.0,112.0,108.0,24.0,3315
1,39.0,175.0,146.0,54.0,40.0,51.0,59.0,43.0,42.0,0.0,3316
1,6.0,162.0,105.0,100.0,60.0,76.0,89.0,33.0,110.0,0.0,3317
1,508.0,606.0,174.0,290.0,286.0,306.0,186.0,138.0,205.0,10.0,3318
0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319
0,24.0,147.0,9.0,23.0,71.0,6.0,0.0,1.0,0.0,0.0,3320
1,0.0,31.0,0.0,0.0,32.0,0.0,18.0,0.0,22.0,0.0,3321
1,93.0,131.0,91.0,56.0,279.0,182.0,94.0,98.0,199.0,106.0,3322
1,326.0,267.0,173.0,23.0,260.0,131.0,146.0,108.0,42.0,13.0,3323
1,127.0,146.0,39.0,46.0,1.0,16.0,42.0,16.0,0.0,0.0,3324
1,53.0,323.0,676.0,416.0,597.0,455.0,539.0,316.0,375.0,0.0,3325
1,32.0,158.0,383.0,114.0,122.0,176.0,109.0,67.0,25.0,0.0,3326
1,94.0,288.0,236.0,389.0,430.0,333.0,428.0,503.0,241.0,0.0,3327
0,0.0,115.0,194.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3328
1,6.0,73.0,59.0,18.0,58.0,28.0,65.0,91.0,31.0,2.0,3329
1,41.0,134.0,91.0,103.0,169.0,113.0,13.0,234.0,232.0,0.0,3330
1,197.0,220.0,78.0,365.0,220.0,155.0,334.0,200.0,299.0,0.0,3331
1,103.0,201.0,22.0,126.0,122.0,138.0,138.0,84.0,42.0,0.0,3332
1,0.0,412.0,318.0,258.0,777.0,424.0,485.0,1113.0,643.0,0.0,3333
1,109.0,1.0,105.0,22.0,1.0,34.0,0.0,1.0,9.0,0.0,3334
1,293.0,1205.0,1199.0,628.0,594.0,695.0,526.0,350.0,605.0,0.0,3335
1,0.0,156.0,275.0,75.0,163.0,196.0,13.0,252.0,34.0,5.0,3336
1,19.0,120.0,55.0,104.0,306.0,180.0,97.0,47.0,48.0,0.0,3337
1,0.0,88.0,52.0,4.0,15.0,3.0,0.0,81.0,88.0,0.0,3338
0,201.0,409.0,92.0,160.0,37.0,0.0,0.0,0.0,0.0,0.0,3339
0,7.0,9.0,21.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,3340
1,91.0,87.0,36.0,98.0,43.0,80.0,101.0,115.0,0.0,18.0,3341
1,52.0,98.0,173.0,315.0,247.0,446.0,319.0,278.0,195.0,6.0,3342
1,0.0,49.0,127.0,0.0,0.0,70.0,4.0,5.0,24.0,0.0,3343
0,17.0,271.0,215.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,3344
1,126.0,375.0,227.0,159.0,157.0,56.0,217.0,285.0,234.0,0.0,3345
1,102.0,314.0,157.0,76.0,92.0,36.0,68.0,15.0,56.0,0.0,3346
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3347
0,30.0,159.0,66.0,54.0,23.0,35.0,110.0,56.0,42.0,0.0,3348
1,58.0,61.0,7.0,22.0,0.0,35.0,32.0,37.0,0.0,0.0,3349
0,97.0,283.0,245.0,49.0,49.0,62.0,53.0,53.0,7.0,6.0,3350
1,0.0,52.0,69.0,11.0,60.0,37.0,84.0,55.0,11.0,4.0,3351
1,111.0,3409.0,611.0,210.0,219.0,79.0,40.0,348.0,86.0,0.0,3352
1,0.0,222.0,190.0,0.0,0.0,58.0,58.0,0.0,106.0,0.0,3353
0,5.0,258.0,184.0,115.0,160.0,52.0,76.0,35.0,62.0,0.0,3354
0,65.0,193.0,16.0,49.0,89.0,28.0,18.0,6.0,0.0,0.0,3355
0,0.0,37.0,24.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3356
1,15.0,0.0,0.0,3.0,5.0,4.0,0.0,2.0,1.0,0.0,3357
0,10.0,64.0,120.0,52.0,6.0,3.0,0.0,0.0,0.0,0.0,3358
1,0.0,93.0,108.0,25.0,158.0,103.0,81.0,132.0,15.0,1.0,3359
1,29.0,200.0,239.0,126.0,305.0,223.0,468.0,162.0,241.0,4.0,3360
1,56.0,419.0,202.0,126.0,339.0,142.0,87.0,119.0,24.0,44.0,3361
1,150.0,102.0,145.0,30.0,80.0,174.0,161.0,116.0,0.0,0.0,3362
1,0.0,48.0,81.0,69.0,42.0,167.0,106.0,166.0,94.0,10.0,3363
1,118.0,110.0,52.0,599.0,355.0,229.0,217.0,334.0,268.0,0.0,3364
1,84.0,440.0,210.0,50.0,33.0,56.0,24.0,3.0,20.0,0.0,3365
1,19.0,338.0,183.0,163.0,189.0,50.0,49.0,27.0,6.0,0.0,3366
1,213.0,130.0,192.0,34.0,55.0,59.0,102.0,29.0,39.0,0.0,3367
1,0.0,381.0,162.0,824.0,571.0,489.0,630.0,541.0,386.0,0.0,3368
0,5.0,41.0,60.0,22.0,22.0,1.0,25.0,0.0,0.0,0.0,3369
0,21.0,32.0,16.0,1.0,17.0,17.0,13.0,13.0,0.0,0.0,3370
1,24.0,129.0,186.0,21.0,126.0,131.0,181.0,126.0,94.0,0.0,3371
1,0.0,21.0,84.0,20.0,30.0,27.0,47.0,20.0,10.0,0.0,3372
1,16.0,135.0,153.0,139.0,119.0,49.0,106.0,53.0,48.0,0.0,3373
0,52.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374
1,0.0,252.0,126.0,93.0,73.0,97.0,76.0,45.0,41.0,35.0,3375
1,0.0,19.0,37.0,20.0,22.0,23.0,20.0,25.0,0.0,0.0,3376
1,0.0,1.0,8.0,0.0,18.0,0.0,46.0,33.0,0.0,0.0,3377
1,27.0,153.0,228.0,93.0,545.0,389.0,350.0,342.0,433.0,22.0,3378
1,0.0,120.0,51.0,16.0,35.0,43.0,6.0,0.0,0.0,0.0,3379
1,0.0,147.0,126.0,59.0,634.0,284.0,70.0,163.0,0.0,0.0,3380
1,75.0,71.0,59.0,101.0,201.0,246.0,28.0,191.0,85.0,3.0,3381
1,0.0,334.0,209.0,152.0,105.0,81.0,25.0,33.0,32.0,0.0,3382
1,12.0,281.0,288.0,14.0,123.0,2.0,46.0,72.0,144.0,73.0,3383
1,8.0,107.0,105.0,118.0,110.0,200.0,128.0,124.0,194.0,21.0,3384
0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3385
0,7.0,27.0,12.0,0.0,0.0,13.0,35.0,0.0,0.0,0.0,3386
1,29.0,83.0,58.0,69.0,36.0,31.0,3.0,36.0,39.0,0.0,3387
0,1.0,134.0,152.0,92.0,42.0,0.0,2.0,0.0,0.0,0.0,3388
1,57.0,429.0,310.0,17.0,218.0,571.0,443.0,471.0,224.0,0.0,3389
1,35.0,18.0,51.0,0.0,86.0,18.0,25.0,0.0,4.0,0.0,3390
0,1.0,48.0,20.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,3391
0,1.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3392
0,0.0,200.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3393
0,14.0,39.0,66.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,3394
1,10.0,519.0,413.0,159.0,245.0,168.0,80.0,77.0,43.0,17.0,3395
1,70.0,181.0,59.0,42.0,186.0,793.0,81.0,290.0,99.0,12.0,3396
0,4.0,103.0,40.0,1.0,10.0,9.0,8.0,14.0,4.0,0.0,3397
1,112.0,501.0,422.0,217.0,227.0,393.0,190.0,545.0,345.0,32.0,3398
1,98.0,82.0,139.0,69.0,235.0,28.0,56.0,78.0,120.0,7.0,3399
1,145.0,110.0,45.0,119.0,111.0,122.0,161.0,68.0,20.0,0.0,3400
1,0.0,22.0,23.0,21.0,16.0,56.0,10.0,26.0,9.0,0.0,3401
0,0.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402
1,0.0,35.0,34.0,53.0,17.0,6.0,26.0,17.0,7.0,0.0,3403
1,14.0,136.0,146.0,29.0,280.0,230.0,101.0,74.0,366.0,2.0,3404
1,5.0,302.0,105.0,155.0,48.0,68.0,62.0,80.0,125.0,0.0,3405
0,91.0,451.0,247.0,175.0,33.0,30.0,8.0,0.0,0.0,0.0,3406
1,30.0,192.0,45.0,32.0,18.0,40.0,7.0,30.0,15.0,0.0,3407
1,2.0,1040.0,775.0,313.0,254.0,160.0,114.0,65.0,150.0,0.0,3408
1,0.0,115.0,77.0,13.0,60.0,26.0,71.0,18.0,86.0,9.0,3409
0,0.0,71.0,114.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3410
1,68.0,412.0,91.0,145.0,92.0,72.0,89.0,82.0,144.0,8.0,3411
0,14.0,51.0,109.0,81.0,147.0,144.0,124.0,67.0,41.0,0.0,3412
0,54.0,144.0,323.0,79.0,138.0,78.0,8.0,0.0,0.0,0.0,3413
0,0.0,36.0,28.0,41.0,6.0,26.0,25.0,0.0,0.0,0.0,3414
1,14.0,165.0,25.0,90.0,95.0,158.0,110.0,106.0,39.0,0.0,3415
0,34.0,294.0,352.0,79.0,185.0,29.0,1.0,0.0,0.0,0.0,3416
1,0.0,8.0,23.0,29.0,13.0,2.0,44.0,8.0,54.0,0.0,3417
0,96.0,126.0,80.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,3418
0,4.0,85.0,43.0,22.0,24.0,21.0,14.0,0.0,0.0,0.0,3419
1,28.0,95.0,126.0,69.0,39.0,50.0,48.0,46.0,14.0,8.0,3420
1,15.0,130.0,229.0,81.0,169.0,194.0,130.0,57.0,213.0,126.0,3421
1,44.0,68.0,103.0,52.0,40.0,272.0,16.0,220.0,256.0,0.0,3422
1,1.0,78.0,62.0,0.0,133.0,61.0,87.0,77.0,62.0,14.0,3423
1,121.0,245.0,185.0,133.0,84.0,26.0,9.0,30.0,39.0,0.0,3424
1,48.0,231.0,91.0,134.0,75.0,54.0,35.0,87.0,14.0,0.0,3425
1,689.0,1801.0,796.0,628.0,1428.0,1093.0,830.0,389.0,379.0,5.0,3426
0,22.0,173.0,102.0,49.0,5.0,0.0,0.0,0.0,0.0,0.0,3427
0,17.0,108.0,74.0,60.0,0.0,60.0,40.0,25.0,7.0,0.0,3428
0,0.0,37.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3429
0,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3430
1,9.0,24.0,50.0,18.0,49.0,157.0,2.0,3.0,44.0,0.0,3431
1,56.0,118.0,91.0,78.0,37.0,86.0,32.0,19.0,349.0,7.0,3432
1,10.0,1.0,41.0,158.0,87.0,53.0,21.0,16.0,43.0,0.0,3433
0,5.0,7.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3434
1,8.0,95.0,99.0,98.0,63.0,152.0,39.0,20.0,37.0,0.0,3435
0,49.0,46.0,76.0,32.0,59.0,44.0,73.0,134.0,5.0,0.0,3436
1,1.0,5.0,25.0,13.0,1.0,18.0,22.0,30.0,0.0,5.0,3437
1,12.0,127.0,65.0,0.0,30.0,15.0,90.0,22.0,0.0,0.0,3438
0,0.0,34.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3439
1,43.0,76.0,30.0,34.0,72.0,118.0,110.0,9.0,37.0,0.0,3440
0,0.0,104.0,46.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3441
0,0.0,68.0,60.0,27.0,14.0,30.0,29.0,19.0,7.0,0.0,3442
1,0.0,67.0,22.0,27.0,25.0,29.0,22.0,3.0,0.0,0.0,3443
1,13.0,14.0,23.0,70.0,80.0,16.0,42.0,19.0,110.0,0.0,3444
