"final_result","T0","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T37","T38","T39","id1"
1,365.0,140.0,174.0,91.0,50.0,26.0,34.0,17.0,123.0,108.0,39.0,59.0,15.0,2.0,279.0,211.0,85.0,26.0,44.0,53.0,16.0,165.0,51.0,18.0,89.0,67.0,61.0,60.0,31.0,10.0,150.0,117.0,84.0,85.0,21.0,196.0,63.0,69.0,37.0,11.0,2863
0,0.0,5.0,3.0,0.0,2.0,11.0,0.0,0.0,27.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864
1,51.0,27.0,57.0,41.0,8.0,0.0,0.0,75.0,55.0,1.0,0.0,21.0,28.0,36.0,6.0,84.0,24.0,11.0,2.0,0.0,42.0,27.0,100.0,0.0,0.0,218.0,2.0,1.0,136.0,6.0,1.0,9.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2865
0,22.0,15.0,1.0,8.0,2.0,21.0,22.0,3.0,0.0,7.0,26.0,12.0,6.0,1.0,34.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,9.0,22.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2866
1,29.0,41.0,12.0,57.0,14.0,23.0,49.0,49.0,39.0,5.0,9.0,0.0,11.0,14.0,15.0,90.0,51.0,24.0,43.0,0.0,55.0,20.0,123.0,22.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,2867
1,0.0,31.0,84.0,29.0,12.0,0.0,0.0,23.0,4.0,0.0,0.0,0.0,0.0,28.0,7.0,25.0,0.0,0.0,42.0,0.0,7.0,0.0,0.0,0.0,32.0,0.0,0.0,15.0,16.0,0.0,60.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,2868
1,121.0,88.0,18.0,14.0,4.0,21.0,8.0,42.0,10.0,46.0,66.0,109.0,49.0,51.0,5.0,23.0,17.0,118.0,56.0,12.0,29.0,6.0,37.0,2.0,57.0,29.0,87.0,1.0,84.0,15.0,0.0,17.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2869
1,0.0,17.0,0.0,82.0,0.0,66.0,0.0,7.0,81.0,0.0,77.0,2.0,0.0,0.0,40.0,118.0,0.0,0.0,29.0,42.0,31.0,1.0,34.0,48.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2870
1,29.0,24.0,39.0,141.0,43.0,35.0,8.0,36.0,51.0,19.0,0.0,0.0,0.0,66.0,51.0,26.0,271.0,53.0,0.0,5.0,5.0,107.0,97.0,5.0,17.0,0.0,15.0,0.0,59.0,164.0,18.0,7.0,12.0,19.0,275.0,3.0,17.0,5.0,0.0,0.0,2871
1,23.0,279.0,120.0,35.0,41.0,10.0,99.0,80.0,1.0,21.0,7.0,6.0,16.0,0.0,40.0,12.0,1.0,0.0,58.0,41.0,11.0,0.0,0.0,61.0,73.0,8.0,1.0,0.0,27.0,0.0,116.0,48.0,0.0,12.0,0.0,20.0,3.0,0.0,0.0,0.0,2872
1,14.0,18.0,18.0,37.0,27.0,0.0,42.0,33.0,7.0,0.0,0.0,30.0,16.0,29.0,0.0,1.0,0.0,28.0,6.0,10.0,5.0,8.0,38.0,5.0,2.0,0.0,2.0,2.0,48.0,0.0,14.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2873
1,12.0,21.0,0.0,0.0,11.0,32.0,43.0,29.0,47.0,11.0,21.0,1.0,1.0,34.0,159.0,19.0,101.0,94.0,13.0,32.0,162.0,1.0,18.0,25.0,38.0,43.0,22.0,10.0,51.0,6.0,8.0,72.0,48.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2874
1,164.0,83.0,31.0,64.0,9.0,25.0,0.0,59.0,30.0,29.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,0.0,0.0,21.0,31.0,2.0,3.0,0.0,3.0,43.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875
1,0.0,64.0,34.0,54.0,0.0,22.0,0.0,91.0,47.0,34.0,3.0,50.0,74.0,51.0,18.0,7.0,0.0,30.0,0.0,74.0,0.0,14.0,50.0,14.0,0.0,8.0,76.0,0.0,0.0,0.0,1.0,11.0,39.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2876
1,281.0,42.0,14.0,123.0,20.0,103.0,47.0,16.0,103.0,47.0,7.0,0.0,62.0,59.0,12.0,0.0,27.0,64.0,165.0,116.0,135.0,31.0,102.0,249.0,83.0,3.0,0.0,19.0,119.0,141.0,262.0,113.0,101.0,21.0,115.0,6.0,0.0,0.0,2.0,0.0,2877
0,2.0,120.0,158.0,11.0,7.0,65.0,6.0,16.0,53.0,13.0,11.0,0.0,1.0,4.0,58.0,77.0,45.0,28.0,3.0,81.0,133.0,2.0,54.0,2.0,2.0,99.0,56.0,2.0,46.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878
1,74.0,16.0,4.0,39.0,27.0,84.0,19.0,17.0,39.0,20.0,0.0,66.0,7.0,2.0,17.0,6.0,22.0,0.0,28.0,17.0,1.0,20.0,0.0,38.0,11.0,15.0,29.0,9.0,1.0,1.0,49.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2879
0,21.0,0.0,15.0,23.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2880
0,67.0,60.0,17.0,20.0,26.0,13.0,0.0,11.0,49.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2881
1,71.0,132.0,141.0,28.0,20.0,42.0,0.0,28.0,122.0,7.0,42.0,17.0,2.0,197.0,47.0,85.0,56.0,36.0,150.0,66.0,31.0,135.0,54.0,41.0,58.0,0.0,149.0,69.0,155.0,55.0,183.0,204.0,168.0,167.0,174.0,7.0,0.0,0.0,0.0,0.0,2882
0,3.0,0.0,0.0,8.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883
0,100.0,28.0,11.0,38.0,3.0,7.0,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884
1,69.0,61.0,39.0,34.0,14.0,8.0,40.0,47.0,53.0,10.0,0.0,0.0,0.0,1.0,16.0,0.0,11.0,57.0,0.0,74.0,10.0,34.0,66.0,7.0,100.0,14.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2885
1,0.0,14.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,30.0,0.0,0.0,0.0,10.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886
0,0.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887
1,0.0,0.0,35.0,42.0,0.0,24.0,26.0,78.0,13.0,11.0,7.0,8.0,9.0,7.0,106.0,62.0,5.0,16.0,0.0,0.0,0.0,2.0,55.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2888
1,35.0,25.0,10.0,41.0,0.0,5.0,39.0,23.0,26.0,0.0,3.0,0.0,3.0,37.0,0.0,0.0,6.0,17.0,24.0,71.0,0.0,7.0,0.0,15.0,32.0,1.0,19.0,73.0,18.0,107.0,39.0,5.0,47.0,41.0,13.0,0.0,0.0,0.0,0.0,0.0,2889
1,0.0,43.0,64.0,25.0,20.0,15.0,45.0,45.0,80.0,16.0,7.0,17.0,31.0,70.0,33.0,11.0,3.0,47.0,25.0,18.0,0.0,11.0,48.0,24.0,17.0,22.0,67.0,24.0,38.0,10.0,0.0,300.0,588.0,438.0,36.0,7.0,0.0,0.0,0.0,0.0,2890
1,12.0,0.0,66.0,5.0,36.0,6.0,8.0,0.0,1.0,65.0,0.0,10.0,28.0,1.0,0.0,0.0,28.0,1.0,0.0,0.0,36.0,19.0,23.0,1.0,7.0,22.0,0.0,72.0,0.0,48.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2891
1,66.0,72.0,84.0,21.0,34.0,20.0,0.0,53.0,9.0,82.0,22.0,0.0,27.0,107.0,85.0,44.0,121.0,31.0,33.0,32.0,60.0,57.0,43.0,121.0,117.0,142.0,13.0,6.0,35.0,24.0,74.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,2892
0,14.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2893
1,3.0,1.0,20.0,4.0,1.0,3.0,0.0,5.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,48.0,6.0,3.0,0.0,3.0,30.0,27.0,1.0,15.0,16.0,0.0,0.0,7.0,59.0,4.0,1.0,0.0,3.0,66.0,0.0,0.0,0.0,0.0,0.0,2894
1,20.0,0.0,6.0,0.0,4.0,31.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,64.0,3.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,34.0,67.0,0.0,0.0,0.0,0.0,0.0,2895
1,0.0,11.0,11.0,0.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,102.0,0.0,14.0,14.0,2.0,92.0,22.0,0.0,32.0,0.0,0.0,0.0,59.0,40.0,52.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896
0,16.0,36.0,81.0,15.0,32.0,28.0,60.0,60.0,28.0,24.0,10.0,20.0,37.0,18.0,2.0,0.0,15.0,25.0,46.0,12.0,8.0,4.0,57.0,11.0,6.0,0.0,3.0,8.0,50.0,6.0,11.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897
1,52.0,78.0,52.0,11.0,0.0,8.0,16.0,15.0,0.0,0.0,0.0,10.0,0.0,45.0,7.0,2.0,2.0,0.0,0.0,14.0,3.0,1.0,0.0,46.0,11.0,0.0,2.0,0.0,0.0,0.0,69.0,12.0,0.0,21.0,33.0,45.0,7.0,0.0,0.0,0.0,2898
1,7.0,0.0,34.0,1.0,0.0,40.0,17.0,0.0,0.0,55.0,0.0,0.0,24.0,0.0,76.0,32.0,0.0,19.0,14.0,9.0,54.0,56.0,13.0,0.0,1.0,0.0,32.0,40.0,28.0,9.0,28.0,0.0,63.0,8.0,18.0,5.0,0.0,0.0,0.0,0.0,2899
1,90.0,76.0,109.0,34.0,28.0,2.0,83.0,18.0,0.0,41.0,10.0,0.0,9.0,276.0,5.0,9.0,65.0,0.0,0.0,184.0,4.0,52.0,80.0,0.0,1.0,198.0,38.0,0.0,100.0,51.0,8.0,79.0,42.0,6.0,52.0,0.0,0.0,0.0,0.0,0.0,2900
0,5.0,12.0,6.0,132.0,8.0,1.0,0.0,7.0,20.0,0.0,24.0,5.0,27.0,0.0,0.0,19.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2901
1,10.0,0.0,99.0,1.0,2.0,18.0,48.0,91.0,1.0,8.0,34.0,8.0,13.0,399.0,47.0,7.0,15.0,102.0,69.0,70.0,105.0,106.0,11.0,71.0,27.0,33.0,51.0,148.0,41.0,54.0,143.0,40.0,125.0,96.0,3.0,0.0,0.0,3.0,0.0,0.0,2902
1,0.0,3.0,2.0,0.0,6.0,0.0,0.0,5.0,30.0,0.0,20.0,68.0,0.0,34.0,0.0,0.0,6.0,0.0,63.0,0.0,0.0,0.0,0.0,23.0,24.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903
1,38.0,1.0,38.0,21.0,0.0,66.0,0.0,34.0,15.0,36.0,25.0,16.0,0.0,9.0,2.0,19.0,1.0,51.0,1.0,5.0,2.0,12.0,2.0,39.0,0.0,9.0,1.0,1.0,11.0,0.0,43.0,0.0,1.0,0.0,0.0,12.0,10.0,0.0,5.0,13.0,2904
1,18.0,34.0,0.0,36.0,2.0,5.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,2.0,0.0,0.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,4.0,28.0,7.0,1.0,0.0,0.0,6.0,6.0,14.0,0.0,0.0,0.0,2905
0,22.0,0.0,32.0,7.0,26.0,5.0,2.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2906
0,0.0,26.0,30.0,32.0,33.0,104.0,4.0,76.0,16.0,1.0,0.0,2.0,87.0,130.0,0.0,0.0,0.0,0.0,84.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907
1,36.0,25.0,10.0,92.0,46.0,19.0,153.0,22.0,73.0,18.0,59.0,24.0,92.0,45.0,33.0,39.0,28.0,83.0,75.0,15.0,21.0,22.0,102.0,96.0,30.0,15.0,26.0,0.0,75.0,10.0,43.0,58.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2908
1,4.0,13.0,6.0,1.0,47.0,15.0,9.0,20.0,19.0,27.0,0.0,0.0,0.0,16.0,64.0,0.0,10.0,0.0,0.0,8.0,2.0,0.0,116.0,174.0,0.0,0.0,35.0,19.0,16.0,47.0,0.0,39.0,1.0,75.0,163.0,0.0,0.0,1.0,0.0,0.0,2909
0,0.0,57.0,136.0,39.0,133.0,43.0,63.0,0.0,81.0,24.0,0.0,37.0,11.0,22.0,0.0,15.0,0.0,0.0,18.0,1.0,0.0,17.0,0.0,14.0,1.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2910
0,0.0,17.0,0.0,57.0,40.0,28.0,56.0,21.0,40.0,7.0,0.0,11.0,0.0,0.0,33.0,7.0,6.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911
1,52.0,97.0,63.0,35.0,27.0,63.0,132.0,36.0,21.0,54.0,20.0,15.0,18.0,40.0,135.0,47.0,36.0,119.0,4.0,98.0,45.0,239.0,150.0,107.0,147.0,23.0,4.0,47.0,238.0,68.0,27.0,18.0,13.0,0.0,296.0,5.0,5.0,1.0,1.0,0.0,2912
1,14.0,83.0,45.0,0.0,3.0,5.0,47.0,26.0,13.0,0.0,1.0,20.0,21.0,4.0,4.0,9.0,17.0,21.0,2.0,11.0,54.0,19.0,0.0,0.0,6.0,1.0,12.0,45.0,37.0,62.0,9.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913
1,0.0,27.0,27.0,12.0,0.0,4.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,17.0,0.0,18.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2914
1,45.0,20.0,0.0,117.0,19.0,4.0,42.0,0.0,47.0,0.0,0.0,0.0,0.0,62.0,83.0,152.0,44.0,18.0,235.0,129.0,6.0,140.0,108.0,2.0,0.0,93.0,0.0,66.0,0.0,76.0,134.0,41.0,46.0,74.0,189.0,3.0,0.0,0.0,0.0,0.0,2915
0,0.0,70.0,22.0,49.0,11.0,14.0,130.0,8.0,32.0,32.0,20.0,10.0,0.0,7.0,156.0,140.0,54.0,55.0,0.0,50.0,70.0,103.0,208.0,116.0,67.0,66.0,19.0,22.0,90.0,86.0,47.0,121.0,34.0,70.0,137.0,0.0,0.0,0.0,0.0,0.0,2916
1,41.0,26.0,32.0,51.0,50.0,4.0,2.0,0.0,129.0,0.0,5.0,45.0,0.0,101.0,31.0,69.0,139.0,38.0,8.0,24.0,23.0,26.0,89.0,12.0,10.0,0.0,17.0,0.0,0.0,0.0,31.0,6.0,2.0,24.0,27.0,8.0,0.0,0.0,0.0,0.0,2917
1,156.0,325.0,38.0,33.0,41.0,68.0,103.0,71.0,41.0,47.0,38.0,0.0,26.0,238.0,132.0,20.0,22.0,118.0,90.0,109.0,141.0,0.0,155.0,60.0,20.0,50.0,63.0,37.0,210.0,19.0,14.0,153.0,100.0,58.0,261.0,0.0,0.0,10.0,0.0,0.0,2918
1,78.0,379.0,315.0,205.0,268.0,202.0,149.0,101.0,158.0,32.0,0.0,114.0,196.0,60.0,66.0,21.0,80.0,89.0,37.0,25.0,31.0,8.0,106.0,0.0,23.0,37.0,28.0,0.0,32.0,14.0,74.0,8.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2919
1,33.0,44.0,91.0,59.0,4.0,46.0,40.0,8.0,91.0,32.0,24.0,0.0,20.0,5.0,20.0,300.0,30.0,134.0,42.0,8.0,27.0,40.0,22.0,47.0,6.0,35.0,0.0,11.0,41.0,92.0,0.0,0.0,0.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,2920
1,105.0,13.0,147.0,16.0,52.0,28.0,177.0,7.0,24.0,81.0,17.0,6.0,2.0,5.0,131.0,38.0,31.0,4.0,18.0,2.0,0.0,35.0,37.0,3.0,15.0,13.0,33.0,19.0,18.0,0.0,10.0,0.0,17.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2921
1,75.0,6.0,0.0,7.0,0.0,0.0,29.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,2.0,2.0,31.0,6.0,0.0,5.0,0.0,1.0,0.0,2922
1,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,64.0,46.0,10.0,0.0,0.0,11.0,5.0,18.0,0.0,1.0,0.0,14.0,21.0,20.0,0.0,2.0,19.0,36.0,0.0,0.0,0.0,36.0,22.0,0.0,0.0,0.0,0.0,2923
1,26.0,7.0,0.0,4.0,111.0,207.0,59.0,119.0,54.0,10.0,8.0,10.0,11.0,44.0,119.0,20.0,2.0,26.0,27.0,21.0,16.0,5.0,2.0,2.0,0.0,0.0,0.0,10.0,13.0,20.0,74.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2924
0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2925
1,2.0,37.0,0.0,41.0,0.0,1.0,68.0,33.0,13.0,0.0,4.0,2.0,0.0,1.0,0.0,39.0,0.0,7.0,1.0,0.0,51.0,65.0,12.0,0.0,0.0,0.0,4.0,50.0,34.0,1.0,3.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2926
1,15.0,49.0,21.0,38.0,4.0,9.0,22.0,14.0,0.0,5.0,40.0,15.0,38.0,6.0,19.0,47.0,46.0,0.0,9.0,7.0,37.0,5.0,0.0,29.0,21.0,0.0,28.0,17.0,1.0,11.0,6.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2927
0,0.0,6.0,30.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928
1,30.0,25.0,11.0,38.0,13.0,5.0,13.0,25.0,6.0,11.0,27.0,0.0,0.0,4.0,0.0,14.0,41.0,0.0,0.0,0.0,0.0,25.0,16.0,3.0,8.0,2.0,18.0,0.0,15.0,4.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2929
0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930
1,26.0,0.0,47.0,0.0,0.0,5.0,0.0,27.0,5.0,1.0,0.0,0.0,16.0,3.0,0.0,0.0,7.0,17.0,0.0,0.0,3.0,5.0,30.0,0.0,2.0,30.0,4.0,0.0,13.0,0.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931
0,60.0,42.0,40.0,24.0,20.0,0.0,67.0,57.0,45.0,0.0,19.0,16.0,83.0,19.0,6.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932
0,50.0,3.0,21.0,16.0,4.0,0.0,20.0,1.0,28.0,0.0,0.0,3.0,23.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2933
0,17.0,0.0,59.0,7.0,0.0,23.0,15.0,35.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2934
0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935
1,0.0,10.0,48.0,67.0,56.0,0.0,11.0,86.0,31.0,22.0,21.0,16.0,25.0,0.0,56.0,27.0,78.0,0.0,34.0,26.0,25.0,0.0,0.0,62.0,24.0,15.0,0.0,36.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,2936
1,2.0,19.0,58.0,19.0,8.0,1.0,17.0,11.0,98.0,1.0,0.0,0.0,2.0,52.0,205.0,115.0,55.0,20.0,3.0,0.0,161.0,217.0,96.0,5.0,1.0,80.0,0.0,0.0,120.0,77.0,1.0,3.0,55.0,277.0,131.0,0.0,0.0,0.0,0.0,0.0,2937
0,28.0,56.0,0.0,41.0,0.0,13.0,23.0,25.0,19.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,6.0,0.0,0.0,19.0,4.0,0.0,0.0,27.0,67.0,0.0,27.0,4.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2938
1,0.0,35.0,60.0,134.0,29.0,33.0,23.0,58.0,100.0,11.0,0.0,1.0,0.0,14.0,16.0,6.0,1.0,0.0,20.0,20.0,17.0,40.0,0.0,15.0,0.0,1.0,0.0,32.0,13.0,14.0,5.0,49.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2939
1,37.0,44.0,24.0,92.0,47.0,53.0,43.0,66.0,15.0,32.0,12.0,16.0,36.0,17.0,11.0,32.0,4.0,17.0,28.0,23.0,0.0,0.0,5.0,26.0,0.0,11.0,1.0,106.0,0.0,16.0,58.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2940
1,141.0,24.0,110.0,10.0,30.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,30.0,15.0,15.0,15.0,0.0,84.0,3.0,13.0,5.0,6.0,0.0,0.0,62.0,4.0,2.0,52.0,0.0,14.0,1.0,0.0,3.0,0.0,0.0,2941
1,0.0,6.0,0.0,108.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,17.0,3.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,13.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2942
0,116.0,55.0,38.0,22.0,1.0,16.0,5.0,40.0,12.0,0.0,0.0,0.0,22.0,0.0,28.0,0.0,0.0,0.0,0.0,29.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2943
1,103.0,40.0,0.0,23.0,16.0,99.0,6.0,44.0,4.0,10.0,2.0,0.0,2.0,0.0,23.0,3.0,6.0,0.0,2.0,15.0,11.0,23.0,34.0,31.0,28.0,16.0,36.0,11.0,9.0,1.0,13.0,14.0,0.0,33.0,2.0,12.0,1.0,0.0,0.0,0.0,2944
1,0.0,16.0,0.0,15.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945
1,152.0,58.0,0.0,2.0,0.0,53.0,97.0,0.0,2.0,1.0,0.0,10.0,22.0,6.0,15.0,43.0,56.0,1.0,0.0,47.0,40.0,0.0,8.0,0.0,0.0,9.0,48.0,0.0,48.0,0.0,5.0,199.0,68.0,49.0,31.0,0.0,0.0,0.0,0.0,0.0,2946
