,TimePeriod,Act1,Act2,Act3,Act4,Act5,Act6,Act7,Act8,Act9,Act10,Act11,Act12,id1,final_result
28927,T7,203.0,0.0,17.0,77.0,17.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,[2892.0],[1.0]
28928,T8,101.0,0.0,11.0,35.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,[2892.0],[1.0]
28929,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2892.0],[1.0]
28930,T0,1.0,1.0,5.0,14.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28931,T1,66.0,0.0,6.0,29.0,1.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28932,T2,119.0,33.0,75.0,108.0,32.0,48.0,16.0,3.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28933,T3,59.0,2.0,58.0,41.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28934,T4,47.0,0.0,22.0,31.0,12.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28935,T5,72.0,24.0,48.0,73.0,17.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28936,T6,80.0,0.0,73.0,64.0,12.0,39.0,10.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28937,T7,112.0,2.0,47.0,76.0,0.0,63.0,15.0,0.0,0.0,0.0,0.0,1.0,[2893.0],[1.0]
28938,T8,70.0,0.0,6.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28939,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2893.0],[1.0]
28940,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28941,T1,9.0,4.0,24.0,30.0,15.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28942,T2,3.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28943,T3,0.0,0.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28944,T4,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28945,T5,9.0,14.0,2.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28946,T6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28947,T7,1.0,0.0,12.0,15.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28948,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28949,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2894.0],[1.0]
28950,T0,0.0,1.0,19.0,11.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28951,T1,109.0,22.0,14.0,59.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28952,T2,29.0,0.0,7.0,32.0,33.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28953,T3,3.0,0.0,7.0,17.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28954,T4,0.0,0.0,1.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28955,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28956,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28957,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28958,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28959,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2895.0],[0.0]
28960,T0,11.0,2.0,7.0,14.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,[2896.0],[1.0]
28961,T1,33.0,0.0,4.0,30.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28962,T2,110.0,10.0,13.0,110.0,18.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28963,T3,154.0,0.0,5.0,94.0,17.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28964,T4,14.0,0.0,0.0,25.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28965,T5,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28966,T6,45.0,7.0,2.0,37.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28967,T7,49.0,0.0,1.0,90.0,46.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28968,T8,88.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28969,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2896.0],[1.0]
28970,T0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28971,T1,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28972,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28973,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28974,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28975,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28976,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28977,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28978,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28979,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2897.0],[0.0]
28980,T0,0.0,0.0,2.0,10.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,[2898.0],[1.0]
28981,T1,0.0,0.0,3.0,18.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28982,T2,0.0,0.0,3.0,42.0,15.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28983,T3,32.0,0.0,4.0,33.0,21.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28984,T4,0.0,0.0,0.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28985,T5,2.0,0.0,4.0,15.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28986,T6,8.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28987,T7,5.0,26.0,6.0,13.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28988,T8,0.0,0.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28989,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2898.0],[1.0]
28990,T0,14.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28991,T1,94.0,1.0,16.0,41.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28992,T2,30.0,0.0,6.0,21.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28993,T3,64.0,0.0,0.0,20.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28994,T4,41.0,0.0,0.0,16.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28995,T5,209.0,4.0,5.0,44.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28996,T6,43.0,0.0,5.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28997,T7,97.0,0.0,3.0,26.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28998,T8,56.0,0.0,1.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
28999,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2899.0],[1.0]
29000,T0,6.0,6.0,32.0,22.0,1.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29001,T1,14.0,2.0,36.0,93.0,19.0,34.0,9.0,1.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29002,T2,58.0,0.0,37.0,121.0,29.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29003,T3,5.0,3.0,14.0,38.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29004,T4,8.0,14.0,38.0,54.0,18.0,24.0,6.0,0.0,0.0,0.0,3.0,0.0,[2900.0],[1.0]
29005,T5,13.0,11.0,18.0,32.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29006,T6,23.0,14.0,35.0,88.0,18.0,31.0,13.0,0.0,0.0,0.0,7.0,0.0,[2900.0],[1.0]
29007,T7,12.0,0.0,17.0,30.0,9.0,28.0,4.0,0.0,0.0,0.0,1.0,0.0,[2900.0],[1.0]
29008,T8,4.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29009,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2900.0],[1.0]
29010,T0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29011,T1,41.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29012,T2,29.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29013,T3,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29014,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29015,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29016,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29017,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29018,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29019,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2901.0],[0.0]
29020,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29021,T1,1.0,0.0,0.0,14.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29022,T2,0.0,2.0,14.0,5.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29023,T3,0.0,0.0,3.0,14.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29024,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29025,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29026,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29027,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29028,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29029,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2902.0],[0.0]
29030,T0,0.0,1.0,7.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29031,T1,0.0,0.0,1.0,19.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29032,T2,0.0,0.0,12.0,21.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29033,T3,5.0,0.0,1.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29034,T4,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29035,T5,0.0,1.0,4.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29036,T6,0.0,11.0,2.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29037,T7,0.0,0.0,14.0,23.0,16.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29038,T8,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29039,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2903.0],[1.0]
29040,T0,0.0,0.0,14.0,8.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29041,T1,39.0,0.0,26.0,24.0,1.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29042,T2,48.0,12.0,21.0,26.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29043,T3,27.0,0.0,23.0,30.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29044,T4,6.0,13.0,7.0,16.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29045,T5,40.0,0.0,2.0,15.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29046,T6,7.0,19.0,9.0,19.0,20.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29047,T7,9.0,0.0,22.0,26.0,0.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29048,T8,39.0,0.0,3.0,7.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29049,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2904.0],[1.0]
29050,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29051,T1,0.0,0.0,21.0,5.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29052,T2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29053,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29054,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29055,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29056,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29057,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29058,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29059,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2905.0],[0.0]
29060,T0,3.0,0.0,1.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29061,T1,6.0,0.0,6.0,19.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29062,T2,0.0,0.0,0.0,10.0,20.0,61.0,4.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29063,T3,16.0,0.0,5.0,21.0,16.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29064,T4,1.0,0.0,0.0,5.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29065,T5,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29066,T6,14.0,12.0,5.0,21.0,14.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29067,T7,0.0,0.0,2.0,11.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29068,T8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29069,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2906.0],[1.0]
29070,T0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29071,T1,18.0,0.0,15.0,40.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29072,T2,19.0,0.0,5.0,43.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29073,T3,15.0,0.0,0.0,41.0,13.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29074,T4,9.0,0.0,0.0,33.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29075,T5,1.0,4.0,2.0,19.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29076,T6,8.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29077,T7,10.0,0.0,6.0,31.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29078,T8,4.0,0.0,3.0,24.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29079,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2907.0],[1.0]
29080,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29081,T1,68.0,21.0,55.0,66.0,13.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29082,T2,33.0,3.0,6.0,31.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29083,T3,28.0,3.0,8.0,30.0,13.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29084,T4,2.0,11.0,2.0,22.0,14.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29085,T5,0.0,0.0,5.0,17.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29086,T6,21.0,13.0,3.0,40.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29087,T7,25.0,0.0,2.0,11.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29088,T8,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29089,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2908.0],[1.0]
29090,T0,38.0,1.0,20.0,21.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29091,T1,121.0,0.0,20.0,59.0,18.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29092,T2,0.0,0.0,8.0,11.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29093,T3,16.0,0.0,26.0,27.0,15.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29094,T4,25.0,0.0,0.0,19.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29095,T5,2.0,4.0,23.0,28.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29096,T6,17.0,8.0,6.0,35.0,1.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29097,T7,51.0,1.0,22.0,27.0,12.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29098,T8,32.0,0.0,0.0,15.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29099,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2909.0],[1.0]
29100,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29101,T1,265.0,13.0,39.0,24.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29102,T2,158.0,0.0,0.0,13.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29103,T3,53.0,7.0,5.0,24.0,13.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29104,T4,40.0,0.0,0.0,12.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29105,T5,40.0,3.0,12.0,16.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29106,T6,17.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29107,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29108,T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29109,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2910.0],[0.0]
29110,T0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29111,T1,147.0,4.0,8.0,40.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,[2911.0],[1.0]
29112,T2,86.0,0.0,4.0,62.0,22.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,[2911.0],[1.0]
29113,T3,64.0,2.0,7.0,31.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29114,T4,49.0,1.0,1.0,19.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29115,T5,77.0,2.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29116,T6,92.0,1.0,2.0,43.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29117,T7,237.0,1.0,16.0,112.0,53.0,16.0,6.0,0.0,0.0,0.0,1.0,0.0,[2911.0],[1.0]
29118,T8,139.0,0.0,2.0,37.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29119,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2911.0],[1.0]
29120,T0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29121,T1,93.0,8.0,18.0,64.0,13.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29122,T2,46.0,8.0,7.0,38.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29123,T3,17.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29124,T4,23.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29125,T5,18.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29126,T6,15.0,10.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29127,T7,24.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29128,T8,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29129,T9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2912.0],[1.0]
29130,T0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
29131,T1,144.0,3.0,5.0,46.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,[2913.0],[0.0]
29132,T2,51.0,0.0,0.0,7.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
29133,T3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
29134,T4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
29135,T5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
29136,T6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
29137,T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2913.0],[0.0]
